"ID","Created Date","Updated Date","Owner","capitulo","Nome","Ensinamento","Desc. Personagem","Ocupação","Significado","Local","Resumo do Cap. (84000.co)","Cap. FILE NAME","Cap. URL","QR Code URL","LINK MODEL"
"c7694d2a-eb2a-407c-a010-b3efcc10842c","2025-07-21T20:00:45Z","2025-07-21T20:01:28Z","540c04c9-09fc-436f-957a-b842dc06a474","40","SARVAVṛKṣPraphullanasukhasaṃvāsā","The liberation of the bodhisattva called ""the emergence of the vast light radiant of joy."" The fundamental teaching is that all the happiness that beings experience is a reflection of the merit and blessing of Tathāgatas. The joy of a Bodhisattva arises from understanding the compassionate conduct of Buddhas like Vairocana, which, in past lives, made votes to alleviate the suffering of all beings.","Sudhana finds the goddess who, at sunset, influences all beings to seek refuge and rest.","Night goddess","The one that resides in the joy of the flowering of all trees","In a kūṭāgāra (pavilion) made of precious trees, sitting on a lion throne made of tree seedlings.","The goddess of the night Sarvavṛkṣpraphullanasukhasaṃvāsā is sitting in a kūṭāgāra, a throne made of precious branches. She tells Sudhana how night makes the beings want to return to her homes and how she leads beings to good conduct and release. She states that she has reached Bodhisattvica release called the emergence of the vast radiant of joy, and that she has the knowledge to gather beings as students. Through it, it remembers the past conduct, the progress and the realization of the Buddha, referred to as Vairocana.","40 SARVAVṚKṢPRAPHULLANASUKHASAṂVĀSĀ Stem Array.pdf","https://drive.google.com/file/d/1M_rLGFCRJjHymBk4330lhPXnmBhDqPws/view?usp=drive_link","https://technosutra21.github.io/technosutra/?model=40","https://cdn.statically.io/gh/technosutra21/technosutra/master/modelo40.glb"
"cf51cd6a-ad70-4c1b-b21f-d8585e18fd98","2025-07-21T20:00:45Z","2025-07-21T20:01:28Z","540c04c9-09fc-436f-957a-b842dc06a474","18","SUDARśANA","The liberation of the bodhisattva called ""The Unpaid Display of the Field of Prayer."" The central teaching is about the power of the dedication of merit. Ratnacūḍa explains that all his vast fortune and ability to teach Dharma have come from a single act of generosity in a past life - offering a grain of incense to a Buddha - which he then dedicated to three goals: see all Kalyāṇamitras, all Buddhas and all Bodhisattvas.","Sudhana finds Ratnacūḍa and is invited to her home, a magnificent ten -story structure, which acts as a three -dimensional mandala of the Bodhisattva Journey.","Householder","Jewelry","The city of Siṃhapota, in a busy market, and its ten -story home.","Sudhana finds Ratnacūḍa in the city market. Ratnacūḍa takes him to his ten-storey house made of gold. In the first four floors he witnesses the activity of generosity of the bodhisattvas, and on the fifth floor and above he sees Bodhisattvas discussing the Dharma. In the tenth walk all the bodhisattvas are in their last life. Ratnacūḍa tells Sudhana how, in the past, he made an offering offering to a Buddha and the aroma covered the whole world for a week.","18 RATNACŪḌA Stem Array.pdf","https://drive.google.com/file/d/1or5nj0smIXHWd8Sb19v2k3DM58ssVIqH/view?usp=drive_link","https://technosutra21.github.io/technosutra/?model=18","https://cdn.statically.io/gh/technosutra21/technosutra/master/modelo18.glb"
"d770118f-3952-4acb-9390-f1d9e5d1455f","2025-07-21T20:00:45Z","2025-07-21T20:01:28Z","540c04c9-09fc-436f-957a-b842dc06a474","10","Wing","The release of the ""Blessed Blesser Banner of Bliss Without Sorrow). Its practice is the embodiment of truly universal bodhisattva aspiration and without exceptions. She teaches that the motivation of a Bodhisattva should not merely guide a finite number of beings or purify a finite number of kingdoms, but should cover the totality of all beings in all kingdoms, without exception, postponing the final lighting itself until all others are saved.","Āśā is sitting in a large throne made of the essence of gold, adorned with a crown of pearls and precious jewelry that emit rays of glorious light. Her arms are decorated with gold bracelets and she wears dark blue pendant earrings, all bright and radiant.","Lay devotee","Hope","Samantavyūha Park in the city of Samudravetāḍī. The park is a direct manifestation of the mind of āśā, described as an inconceivable magnificence paradise, with ten trillion jewelry mansions, one hundred thousand kūṭāgāras gold, thousands of air palaces and a million fragrant lakes with divine sandal. In the center, the Vicitra Dhvaja Palace is raised, made of ocean jewelry and eggplant.","Sudhana arrives at the Samantavyūha Park, which is miraculously beautiful and made of precious substances. Upāsikā āśā is sitting on a throne within a magnificent palace, with a vast number of beings of various types to pay tribute to it. She tells Sudhana that she reached Bodhisattvica release, called Blessed Blessed Standard, and tells her past as a student of numerous Buddhas. It emphasizes how the bodhisattvas are dedicated to the well-being of all beings.","10 ĀŚĀ Stem Array.pdf","https://drive.google.com/file/d/1i6Gx_VjZXE64pIfHIDJzxsmZrKbnJmXs/view?usp=drive_link","https://technosutra21.github.io/technosutra/?model=10","https://cdn.statically.io/gh/technosutra21/technosutra/master/modelo10.glb"
"d8b01915-0714-4e93-adee-334054171790","2025-07-21T20:00:45Z","2025-07-21T20:01:28Z","540c04c9-09fc-436f-957a-b842dc06a474","3","Manjushri","Mañjuśrī teaches the 60 monks the ""ten tireless motivations"" to enter Mahāyāna, such as the motivation to serve all Buddhas, seek all Dharmas and purify all the Buddic kingdoms. For Sudhana, he emphasizes that the basis of all Bodhisattva practice is to find and follow without tiring the ""kalyāṇamitras"" (spiritual friends).","Mañjuśrī departs from Jetavana with a vast entourage.","Bodhisattva","Beautiful and auspicious","The narrative begins in Jetavana and follows Mañjuśrī on a journey to the south, to the city of Dhanyākara and the sacred forest of Vicitra Sāla Dhvaja Vyūha nearby.","Through the blessing of the Buddha, śāriputra is able to see Mañjuśrī, who is leaving southern India. Accompanied by his sixty students, he follows Mañjuśrī. He praises Mañjuśrī to his student Sāgarabuddhi. They all go to Mañjuśrī and pay him tribute, and Mañjuśrī teaches them ten motivations. Then Mañjuśrī goes to the Vicitrasāladhvajavyūha forest, near the city of Dhanyākara. Mañjuśrī describes the miracles that occurred at the birth of Sudhana, praises Sudhana and teaches him and others about the nature of the Buddhas. Mañjuśrī part; Sudhana follows him, and in verse praises him and asks for teachings. Mañjuśrī instructed him to develop Bodhisattva's conduct trusting in Kalyāṇamitras.","03 MAÑJUŚRĪ Stem Array.pdf","https://drive.google.com/file/d/1KS-LppkNjhv-z3LbrTV3E6PcLPqKBuy9/view?usp=drive_link","https://technosutra21.github.io/technosutra/?model=3","https://cdn.statically.io/gh/technosutra21/technosutra/master/modelo3.glb"
"dfb1e88f-80ed-4b34-865b-0bd48605c52a","2025-07-21T20:00:45Z","2025-07-21T20:01:28Z","540c04c9-09fc-436f-957a-b842dc06a474","28","Vasumitrā","The liberation of the bodhisattva called the ""complete realization of freedom of desire"". Vasumitrā teaches through direct transformation. Using her beauty and forms of physical contact as skillful means (Upāya), she guides all who approach her, dominated by desire, to a state of complete detachment.","Sudhana looks for vasumitrā and finds a division in public opinion.","Courtesan","Wealth friend","ŚUBHAPARAṃGAMA
(city)","Sudhana arrives in the city of Ratnavyūha in the land of Durga and seeks the courtesan Vasumitrā. People who do not know their qualities wonder why a practitioner like Sudhana would want to see her while those who know her qualities tell her where her home is. It is vast, composed of many buildings made of precious materials and divine aspect. She is beautiful and skilled in tongues and in all arts and treaties. Your body illuminates your residence. She tells Sudhana that she takes a beautiful form among various types of beings who are under the power of desire and teaches them Dharma to free them from desire, and that they also break free from desire to see her, touch her, kiss her, and so on.","28 VASUMITRĀ Stem Array.pdf","https://drive.google.com/file/d/1p6LzH4_G1caU5ylXM-puG_gj6LGkXb8U/view?usp=drive_link","https://technosutra21.github.io/technosutra/?model=28","https://cdn.statically.io/gh/technosutra21/technosutra/master/modelo28.glb"
"e368f7c3-5b6f-473a-b9b4-f7dc9fc22fbb","2025-07-21T20:00:45Z","2025-07-21T20:01:28Z","540c04c9-09fc-436f-957a-b842dc06a474","56","Samantabhadra","The teaching is a direct and visionary transmission. Samantabhadra extends her hand and places her over Sudhana's head. With this touch, Sudhana instantly reaches a state of fulfillment equal to that of Samantabhadra. He enters innumerable Samādhis, perceives oceans of Budic kingdoms, and his practice becomes the same as Samantabhadra and all Tathāgatas. The culmination of the teaching is the recitation of the famous ""Prayer for Completely Good Conduct"" (Bhadracarī-Praṇidhāna), a set of votes that encapsulate the totality of Mahāyāna practice, serving as a guide for all aspirants.","After being established in the conduct of Samantabhadra by Mañjuśrī, Sudhana, with a fully purified and focused mind, longing to see Samantabhadra.","Bodhisattva","Completely good","In Bodhimaṇḍa, before the Vairocana tathāgata.","Sudhana has great achievement and roots of merit, so there are ten events and ten lights that are omens of the appearance of Samantabhadra. Sudhana sees Samantabhadra sitting in front of Buddha, and sees a variety of miraculous events that manifest themselves from Samantabhadra's pores and Samantabhadra's activities in countless kingdoms and through time. As a result, he reaches ten practices of the perfection of knowledge. Then Samantabhadra and all those samantabhadras before each Buddha put their hands over Sudhana's head, and he gets great achievements.","56 SAMANTABHADRA AND ""THE PRAYER FOR Stem Array.pdf","https://drive.google.com/file/d/1Sh_OpQEZy2OLbkU2JHC2qN20VWY2SOnS/view?usp=drive_link","https://technosutra21.github.io/technosutra/?model=56","https://cdn.statically.io/gh/technosutra21/technosutra/master/modelo56.glb"
"e610b460-0571-422c-a3db-8ee0c0eaf01d","2025-07-21T20:00:45Z","2025-07-21T20:01:28Z","540c04c9-09fc-436f-957a-b842dc06a474","30","AVALOKITEśVARA","The ""portal without impediments of great compassion"".This is the central teaching of Avalokiteśvara, which consists of an incessant practice to protect and free all beings from all kinds of fear and suffering, without exception.His compassion is not passive, but an active force that manifests itself in countless ways to guide beings.","Following the direction of Veṣṭhila, Sudhana finally arrives at the address of Avalokiteśvara.","Bodhisattva","Lord who hears the cries of the world","Mount Potalaka, described as a terrestrial paradise, with green pastures, crystal clear springs and forests, where Avalokiteśvara teaches on a slope.","Sudhana goes to the Potalaka mountain and, on her western side, finds avalokiteśvara teaching inside a woods.AvalokiteśVara puts his radiant hand on Sudhana's head and tells him that he has the Bodhisattvica release called the unimpeded gate for great compassion.He describes how he benefits beings through various manifestations and emanations, freeing them from various types of fear.","30 AVALOKITEŚVARA Stem Array.pdf","https://drive.google.com/file/d/1POHHJ3eoLEmo6Sxwf98KnqZ6pgbQfSwu/view?usp=drive_link","https://technosutra21.github.io/technosutra/?model=30","https://cdn.statically.io/gh/technosutra21/technosutra/master/modelo30.glb"
"e66f1b57-7df3-44be-af1b-7b2f139a703c","2025-07-21T20:00:45Z","2025-07-21T20:01:28Z","540c04c9-09fc-436f-957a-b842dc06a474","31","Ananyagāmin","The release of the bodhisattva called ""the emergence of the whole portal"".This teaching reveals the ability of a Bodhisattva to cross distances and periods of inconceivable time, while simultaneously benefits all beings and makes offerings to all the Buddhas in every kingdom he finds along the way.","Reluctantly, but obedient to instruction, Sudhana leaves avalokiteśvara and approaches the bodhisattva ananyagāmin, which had arrived miraculously.","Universal traveler","The one who goes without obstacles","At the peak of a mountain of the Sahā world system, having arrived from the east.","Sudhana will see the bodhisattva ananyagāmin, which says that in the eastern kingdom of śrīgarbhavatī he has reached the Bodhisattvic release called the emergence of each portal at the feet of the Buddha Samantaśrīsaṃbhava, and that he took countless kalpas to reach this world, although he went through countless kingdoms with each step.He also made offerings to all the Buddhas in those kingdoms and expressed bodies to benefit the beings there, and did it as he approached this world of all other directions simultaneously.","31 ANANYAGĀMIN Stem Array.pdf","https://drive.google.com/file/d/1KO6YxcDSW-KInbacyEU_N4x7CMvy5WJp/view?usp=drive_link","https://technosutra21.github.io/technosutra/?model=31","https://cdn.statically.io/gh/technosutra21/technosutra/master/modelo31.glb"
"f64d2503-209b-4cde-9bea-60a0202c8494","2025-07-21T20:00:45Z","2025-07-21T20:01:28Z","540c04c9-09fc-436f-957a-b842dc06a474","26","Jayottama","The portal for the ""omnipresent"" bodhisattva conduct.Jayottama is based on ""non-compound miracles based on the absence of existence,"" which allows him to be present and teach simultaneously in all kingdoms of existence.Its main teaching is the elimination of all forms of ego, possessiveness and attachment as the path to peace and social harmony.","Sudhana finds Jayottama in the middle of a Civic Assembly, surrounded by thousands of heads of household.","City elder","Supreme victory","An Ashoka tree forest called Vicitra Dhvaja on the outskirts of Nandihāra.","Sudhana arrives in the city called Nandihāra and finds Jayottama in a forest on the east side of the city, talking about civic duties to many thousands of heads of family.He tells Sudhana as in many worlds he teaches Dharma, peaceful disputes and wars, guides people away from bad behavior and puts them on the way to enlightenment.","26 JAYOTTAMA Stem Array.pdf","https://drive.google.com/file/d/1-8QOFBQLr1tFsPYDt89-TdLfoJFMh9v-/view?usp=drive_link","https://technosutra21.github.io/technosutra/?model=26","https://cdn.statically.io/gh/technosutra21/technosutra/master/modelo26.glb"
"f731c4c3-416f-44cb-ae86-00beff9fa8e7","2025-07-21T20:00:45Z","2025-07-21T20:01:28Z","540c04c9-09fc-436f-957a-b842dc06a474","43","Gopā","The release of the bodhisattva called ""the field of sight of all the paths of the ocean of Samādhis dos Bodhisattvas.""Gopā teaches that the bodhisattvas, although they act in Saṃsāra, are not stained by him.They understand the illusory nature of phenomena, but do not abandon beings.Its release allows you to observe, in a single moment, all the Kalpas, all the Buddhas that have emerged, all their past actions, their assemblies, their teachings, and the journey of all their followers (śrāvakas, PratyekaBuddhas and Bodhisattvas) with perfect details.","Sudhana arrives at the Assembly Hall and is greeted by the goddess of the salon, Aśokaśrī, who praises him for his dedication.","Girl","Guardian","In the Bodhisattvas Assembly Hall called ""Dharma Kingdom Illuminating Light"" in the city of Kapilavastu.","Sudhana arrives in Kapilavastu and is greeted and praised by Aśokaśrī, the goddess of the Kapilavastu Assemblies Hall.Sudhana describes her path of Bodhisattva.She and other goddesses then make offerings and praise him in verse.Sudhana enters the Assembly Hall and sees Gopā and her delegation of real women, all practitioners of the path of Bodhisattva.In prose and then in verse, Gopā teaches Sudhana the ten qualities of Bodhisattva's conduct and the ten ways to please the kalyāṇamitras.She states that she has reached Bodhisattvica release called the range of all the ways of the Bodhisattvas Samādhis Ocean.","43 GOPĀ Stem Array.pdf","https://drive.google.com/file/d/1A7XNn3mds_EmMjDUti1TbtXtAWrMzJrp/view?usp=drive_link","https://technosutra21.github.io/technosutra/?model=43","https://cdn.statically.io/gh/technosutra21/technosutra/master/modelo43.glb"
